Gestão SUS,Esfera,Coord Reg de Saúde,Superv Tec de Saude,Subprefeitura,Distrito,nº CNES,Nome,Endereco,Telefone
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,6415431,ASSISTENCIA DOMICILIAR M BOI MIRIM,"R. DEOCLECIANO DE OLIVEIRA FILHO, 641, PQ SANTO ANTONIO, São Paulo, 05834-000",5811-0390
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,7024401,BASE SAMU - SUL - JARDIM SAO LUIZ - AM939,"R. CRISTALINA, 420, JD BOA VISTA, São Paulo, 05832-240",
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,6982816,BASE SAMU - SUL - M BOI MIRIM - AM946,"ESTRADA DO M'BOI MIRIM, 5203, M'BOI MIRIM, São Paulo, 01023-010",
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2786540,CAPS AD III JARDIM ANGELA,"R. PADRE CLARO, 51, RIVIERA PAULISTA, São Paulo, 04923-120",5833-2838
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,3906388,CAPS Adulto II M'BOI MIRIM,"R. ERNESTO PASQUALUCCI, 52, JD DIONISIO, São Paulo, 04935050",5833-5690
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,6970532,CAPS Infantil II M BOI MIRIM,"R. ALTO DA PADILHA, 3972, RIVIERA PAULISTA, São Paulo, 04923-030",5517-7663
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2786605,CECCO GUARAPIRANGA,"ESTRADA DE GUARAPIRANGA, 575, PQ ALVES DE LIMA, São Paulo, 04962000",5515-1696
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2786680,HOSP MUN C LIMPO FERNANDO M P DA ROCHA,"ESTRADA DE ITAPECERICA, 1661, CAMPO LIMPO, São Paulo, 05835005",3394-7460
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,5718368,HOSP MUN M BOI MIRIM,"ESTRADA M BOI MIRIM, 5203, JARDIM ANGELA, São Paulo, 04948970",5832-2500
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,6657141,NIR/NISA M BOI MIRIM -CENTRO REABILITACAO M BOI MIRIM,"AV. ALEXANDRINA MALISANO DE LIMA, S/N, JARDIM HERCULANO, São Paulo, 04920000",5832-2200
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,7311176,SAE DST/AIDS M BOI MIRIM,"R. DEOCLECIANO DE OLIVEIRA FILHO, 641, PQ STO ANTONIO, São Paulo, 05834-000",5515-6207
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,3317129,SUPERVISAO TECNICA SAUDE M BOI MIRIM,"ESTRADA DE ITAPECERICA, 961, VILA DAS BELEZAS, São Paulo, 05835003",
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2027496,SUVIS M BOI MIRIM,"ESTRADA DE ITAPECIRICA, 161, JARDIM MONTE AZUL, São Paulo, 05835-001",5511-8000
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2786737,UBS ALTO DA RIVIERA,"AV. PROF. MÁRIO MAZAGAO, 194, ALTO DA RIVIERA, São Paulo, 04929080",5833-1372
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,5313902,UBS BRASILIA - M BOI,"R. MAPORÉ, 352, JD SÃO LUIZ, São Paulo, 05846390",5511-8717
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,4050053,UBS CHACARA SANTANA,"R. BALTAZAR DE SA, 383, CHÁCARA SANTANA, São Paulo, 05831030",5514-6448
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,3049213,UBS CHACARA STA MARIA,"R. CICLADES, 250, CHÁCARA SANTA MARIA, São Paulo, 05876040",5833-5262
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,5743583,UBS CIDADE IPAVA,"AV. TAQUANDAVA, 31, CIDADE IPAVA, São Paulo, 04950000",5517-1908
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787105,UBS HORIZONTE AZUL,"R. ALBERGATI CAPACELLI, 2200, HORIZONTE AZUL, São Paulo, 04963000",5517-3860
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2086816,UBS INTEGRAL VERA CRUZ,"AV. FUNCIONÁRIOS PÚBLICOS (REF.:R.PABLO BRUNA), 379, JD VERA CRUZ, São Paulo, 04962000",5899-9336
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,4050185,UBS J ALFREDO,"R. DINAR, 51, JD ALFREDO, São Paulo, 04913120",5514-6355
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787199,UBS J ARACATI,"R. FANCISCO HOMEM DEL REI, 87, JD ARACATI, São Paulo, 04949070",5896-1139
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2086743,UBS J CAICARA,"R. SERAFIM ALVARES, 46, JD CAIÇARA, São Paulo, 05871370",5831-5882
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787245,UBS J CAPELA,"R. BARAO DE PAIVA MANSO, 200, JD CAPELA, São Paulo, 04960110",5517-0226
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,5079454,UBS J CELESTE,"R. JOÃO FERNANDES CAMISA NOVA JR., 865, JD CELESTE, São Paulo, 05844000",5817-8387
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787288,UBS J COIMBRA,"ESTRADA DO M'BOI MIRIM, 3301, JD COIMBRA, São Paulo, 04905023",5892-2327
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787423,UBS J GUARUJA,"R. JOÃO DE ALMADA, 25, JD GUARUJA, São Paulo, 05875300",5873-5089
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787458,UBS J HERCULANO,"R. INACIO LIMAS, 11, JD HERCULANO, São Paulo, 04920050",5832-6643
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787539,UBS J KAGOHARA,"R. DOS TEMAS, 25, JD KAGOHARA, São Paulo, 04938000",5834-0153
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2787644,UBS J NAKAMURA,"R. MANUEL VITOR DE JESUS, 811, JD NAKAMURA, São Paulo, 04942100",5831-0892
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,3002543,UBS J PARANAPANEMA,"R. PIETRO DA MILANO, 100, VL SANTO AMARO, São Paulo, 05875360",5833-4282
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,4049861,UBS J SOUZA,"R. MARIA JOSÉ DE SOUZA, 190, JD SOUZA, São Paulo, 04917080",5514-6430
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2825767,UBS J STA MARGARIDA,"R. CAPAO REDONDO, 175, PQ SANTO AMARO, São Paulo, 04931100",5892-5799
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,4050118,UBS J THOMAS,"R. AUDÁLIO GONÇALVES DOS SANTOS, 158, JD THOMAS, São Paulo, 05833040",5514-0345
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,3661741,UBS NOVO CAMINHO,"R. ANTONIO DA MATA JUNIOR, 943, JD SÃO LUIZ, São Paulo, 05812030",5851-9026
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2788160,UBS NOVO JARDIM I,"R. PHILIPPE DE VITRY, 282, JD STA JOSEFINA, São Paulo, 05819080",5892-2134
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,4050223,UBS PQ DO LAGO,"ESTRADA DA BARONESA, 1000, PQ DO LAGO, São Paulo, 04944000",5517-0045
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2815451,UBS PQ FIGUEIRA GRANDE,"R. DANIEL KLEIN, 211, PQ FIGUEIRA GRANDE, São Paulo, 04915170",5514-6609
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2788365,UBS PQ NOVO STO AMARO,"R. PORTA DO PRADO, 18, PQ NOVO STO AMARO, São Paulo, 05874130",5831-1448
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2788454,UBS PQ STO ANTONIO CEO I,"R. MANUEL BORDALO PINHEIRO, 100, PQ SANTO ANTONIO, São Paulo, 05850230",5511-4249
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,2788616,UBS STA LUCIA,"R. CARMELO CALI, 26, VL SANTA LÚCIA, São Paulo, 04940070",5831-6291
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim Ângela,3762831,UBS V CALU,"ESTRADA DO M'BOI MIRIM, 10020, VL CALU, São Paulo, 04948030",5895-8117
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,4049810,UBS V DAS BELEZAS-ALBERTO AMBROSIO,"R. TENENTE ISAIAS BRANCO DE ARAUJO, 101/103, VL DAS BELEZAS, São Paulo, 05841150",5511-4712
SMS,MUNICIPAL,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2815273,UBS ZUMBI DOS PALMARES,"R. HUMBERTO DE ALMEIDA, 279, CHÁCARA SANTANA, São Paulo, 05831000",5897-2564
SMS,PRIVADA,Sul,M'Boi Mirim,M'Boi Mirim,Jardim São Luiz,2089637,CASA DE SAUDE NSRA DO CAMINHO (int),"ESTRADA DA RIVIERA, 4742, RIVIERA PAULISTA, São Paulo, 04916000",5517-6100
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6135846,AMA JARDIM CAMPINAS,"R. DAS PLEIADES, S/N, JD MARIA AMALIA, São Paulo, 04858550",5527-2000
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6135927,AMA PARELHEIROS,"R. MARIO TRAPPE, 100, JD NOVO PARELHEIROS, São Paulo, 04890430",5920-8860
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Marsilac,6982832,BASE SAMU - SUL - MARSILAC - AM869,"R. BENEDITO SCHUNK, 10, SITIO REPRESA, São Paulo, 04894-010",
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,7272235,BASE SAMU - SUL - PARELHEIROS - AM865,"ESTRADA DA COLONIA, 400, PARELHEIROS, São Paulo, 04892-000",
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,7024347,BASE SAMU - SUL - PARELHEIROS - AM868,"ESTRADA DA COLONIA, 400, PARELHEIROS, São Paulo, 04892-000",
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6066585,CAPS Adulto III PARELHEIROS,"R. TEREZINHA DO PRADO OLIVEIRA, 100, JD. NOVO PARELHEIROS, São Paulo, 04890630",5921-2484
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6683983,CAPS Infantil II PARELHEIROS,"R. ALESSANDRO BURI, 15, JARDIM ROSCHEL, São Paulo, 04890050",5921-9301
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,5012600,CEO III PARELHEIROS YVETTE RANZANI VIEGAS,"ESTRADA ENGENHEIRO MARSILAC, 1047, PARELHEIROS, São Paulo, 04890300",5922-1881
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6642470,NIR - NUCLEO INTEGRADO DE REABILITACAO PARELHEIROS,"AV. SENADOR TEOTONIO VILELA, 8895, JARDIM CASA GRANDE, São Paulo, 04858001",5922-8733
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,2752093,PS MUN BALNEARIO SAO JOSE,"R. GASPAR LEME X R. MANOEL ALVES DE SOUZA, S/N, BALNEÁRIO SÃO JOSE, São Paulo, 04864050",5979-7073
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,3317153,SUPERVISAO TECNICA SAUDE PARELHEIROS,"R. DO JUZA, 26, JD DOS ALAMOS, São Paulo, 04889000",
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,2815494,SUVIS PARELHEIROS,"R. CRISTINA SCHUNCK KLEIN, 23, PARELHEIROS, São Paulo, 04890-350",5921-6910
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6332420,UBS BARRAGEM,"R. JOÃO LANGI, 150, BARRAGEM, São Paulo, 04877110",5977-3212
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6018939,UBS COLONIA,"R. NOSSA SENHORA APARECIDA, 342, COLONIA PAULISTA, São Paulo, 04892230",5977-3269
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,2787229,UBS J CAMPINAS,"R. DAS PLEIADES, S/N, JD MARIA AMALIA, São Paulo, 04858550",5527-3589
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,2787814,UBS J SAO NORBERTO,"AV. DOMENICO LANZETTI, S/N, JD SÃO NORBERTO, São Paulo, 04884210",5920-8977
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Marsilac,6332439,UBS JARDIM DAS FONTES,"R. MABEL NORMANDO, 122, JD FONTES, São Paulo, 04891000",5975-2538
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Marsilac,6018912,UBS JARDIM EMBURA,"ESTRADA BENEDITO SCHUNCK, 08, JD EMBURA, São Paulo, 04893050",5975-2192
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6332447,UBS JARDIM SANTA FE,"R. CONDE DE LANCASTRE, 214, JD SANTA FÉ, São Paulo, 04890290",5922-3053
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6332463,UBS JARDIM SILVEIRA,"R. BATISTA FALCIDIO, 84, SILVEIRA, São Paulo, 04889000",5921-5294
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,3689247,UBS JD IPORÃ,"R. FORTE DE LADARIO, 61, JD IPORÃ, São Paulo, 04865120",5922-3053
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Marsilac,6332471,UBS MARSILAC,"ESTRADA ENGENHEIRO MARSILAC, 14487, MARSILAC, São Paulo, 04891000",5975-2281
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6332498,UBS NOVA AMERICA,"R. EDUARDO COLLIER FILHO, 14, CIDADE NOVA AMERICA, São Paulo, 04895020",5977-3507
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,4050150,UBS PARELHEIROS,"R. JUVENAL LUZ X R. MARIO TRAPE, S/Nº, JD NOVO PARELHEIROS, São Paulo, 04890-420",5921-6780
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Marsilac,2786990,UBS PONTE SECA-DOM LUCIANO BERGAMINI,"ESTRADA DA LIGAÇAO, 1, MARSILAC - ZONA RURAL, São Paulo, 04891360",5978-6394
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,2027321,UBS RECANTO CAMPO BELO,"AV. SADAMU INOUE, 2666, RECANTO CAMPO BELO, São Paulo, 04883025",5926-2002
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,2789280,UBS VARGEM GRANDE,"R. DAS ARARAS, 49, VARGEM GRANDE, São Paulo, 04895010",5921-2111
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,3561186,UBS VERA POTY,"R. JOÃO LANGE, 153, BARRAGEM, São Paulo, 04895070",5977-3851
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6332501,UBS VILA MARCELO,"R. AMADO BENEDITO VILAS BOAS, 616, VL MARCELO, São Paulo, 04866000",5979-8972
SMS,MUNICIPAL,Sul,Parelheiros,Parelheiros,Parelheiros,6332528,UBS VILA ROSCHEL,"R. ALICE BASTIDE, 290, VL ROSCHEL, São Paulo, 04891140",5920-2604
SES,ESTADUAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Campo Grande,6423086,AME AMB MED ESPEC JARDIM DOS PRADOS,"R. SANTANA, 275, VILA SAO PEDRO, São Paulo, 04676110",5633-2491
SES,ESTADUAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Campo Grande,6351662,CENTRO EST DE ANALISES CLIN DA ZONA SUL CEAC ZONA SUL SP,"AV. NOSSA SENHORA DO SABARA, 234, JARDIM BELGICA, São Paulo, 04686000",5524-8851
SES,ESTADUAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Campo Grande,6580955,FARMACIA MEDEX HOSPITAL GERAL DE PEDREIRA,"R. JOAO FRANCISCO DE MOURA, 251, VILA CAMPO GRANDE, São Paulo, 04455170",
SES,ESTADUAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,6300081,FARMACIA MEDEX HOSPITAL REGIONAL SUL SAO PAULO,"R. GENERAL ROBERTO ALVES DE CARVALHO FILHO, 270, SANTO AMARO, São Paulo, 04744000",
SES,ESTADUAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Campo Grande,2066092,HOSP SES DE PEDREIRA,"R. JOÃO FRANCISCO DE MOURA, 251, VILA CAMPO GRANDE, São Paulo, 04455170",5613-5900
SES,ESTADUAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2091313,HOSP SES REGIONAL SUL,"R. GENERAL ROBERTO ALVES DE CARVALHO FILHO, 270, SANTO AMARO, São Paulo, 04744000",5694-8200
SES,ESTADUAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Campo Grande,6932355,SERVIÇO ESTADUAL DIAGNOSTICO IMAGEM I SEDI I,"AV. NOSSA SENHORA DO SABARÁ, 234, JARDIM BELGICA, São Paulo, 04686-000",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Pedreira,6133460,AMA DR CESAR ANTUNES DA ROCHA,"R. CORREGO AZUL, 433, PEDREIRA, São Paulo, 04463010",5611-8656
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6133479,AMA JD MIRIAM,"AV. SANTO AFONSO, 419, JD MIRIAM, São Paulo, 04426000",5626-7158
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6133487,AMA JOAO YUNES,"R. LUIS VIVES, 85, VL JOANIZA, São Paulo, 04404150",5626-2428
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Pedreira,6133495,AMA PQ DOROTEIA,"R. DOS ANIQUIS, 3, JD SANTA TEREZINHA, São Paulo, 04474000",5673-1609
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6133517,AMA V IMPERIO,"R. CATARINA GABRIELLI, 150, AMERICANÓPOLIS, São Paulo, 04408090",5622-3899
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6133509,AMA V MISSIONARIA,"R. RAINHA DAS MISSOES, 515, VL MISSIONÁRIA, São Paulo, 04430100",5616-9636
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6415415,AMA. ESPECIALIDADES V CONSTANCIA,"R. HERMENEGILDO MARTINI, S/Nº, VL. CONSTÂNCIA, São Paulo, 04438-280",5562-7034
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Pedreira,2751925,AMB ESPEC DR CESAR ANTUNES DA ROCHA,"R. CORREGO AZUL, 433, PEDREIRA, São Paulo, 04463010",5611-6444
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6703607,ASSISTENCIA DOMICILIAR CIDADE ADEMAR,"R. DR NESTOR SAMPAIO PENTEADO, 184, AMERICANOPOLIS, São Paulo, 04409060",5624-6554
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6873278,ASSISTENCIA DOMICILIAR SANTO AMARO,"R. SEBASTIAO ANDRADE BONANI, 340, JD PROMISSÃO, São Paulo, 04649-050",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Pedreira,6982727,BASE SAMU - SUL - ALVARENGA - AM938,"ESTRADA DO ALVARENGA, 4304, BALNEARIO SAO FRANCISCO, São Paulo, 04474-340",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Pedreira,6983820,BASE SAMU - SUL - ALVARENGA - AM954,"ESTRADA DO ALVARENGA, 4304, BALNEARIO SAO FRANCISCO, São Paulo, 04474-340",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Campo Belo,7024371,BASE SAMU - SUL - CAMPO BELO PB - AM900,"AV. RAFAEL IORIO, 160, CAMPO BELO, São Paulo, 04615-050",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6982603,BASE SAMU - SUL - CIDADE ADEMAR - AM899,"AV. YERVANT KISSAJIKIAN, 416, VILA CONSTANCIA, São Paulo, 04657-000",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6983790,BASE SAMU - SUL - CIDADE ADEMAR - AM910,"AV. YERVANT KISSAJIKIAN, 416, VILA CONSTANCIA, São Paulo, 04657-000",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,6980953,BASE SAMU - SUL - SANTO AMARO PB - AM907 SAV,"R. HENRI DUNANT, 116, SANTO AMARO, São Paulo, 04709-110",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,6984061,BASE SAMU - SUL - WASHINGHTON LUIS - AM914,"AV. WASHINGHTON LUIS, 3001, SANTO AMARO, São Paulo, 04627-000",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2786559,CAPS AD II SANTO AMARO,"R. BELA VISTA, 269, SANTO AMARO, São Paulo, 04709000",5522-4833
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Pedreira,5731194,CAPS Adulto II CIDADE ADEMAR,"R. CONCEIÇÃO DA BOA VIAGEM, 216, BALNEÁRIO MAR PAULISTA, São Paulo, 04463030",5612-8313
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,4049829,CAPS Adulto II LARGO 13,"R. PAULA CRUZ, 71, JD DOM BOSCO, São Paulo, 04757120",5686-6076
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,6646581,CAPS Infantil II CIDADE ADEMAR,"R. JOÃO DO LAGO, 228, BALNEARIO MAR PAULISTA, São Paulo, 04463-080",5615-4400
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,4049837,CAPS Infantil II JUVENTUDE SANTO AMARO,"R. IGUATINGA, 134, SANTO AMARO, São Paulo, 04744040",5521-9777
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2027283,CECCO STO AMARO,"R. PADRE JOSE MARIA, 555, SANTO AMARO, São Paulo, 04753060",5521-5538
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Pedreira,2786621,CEO II LRPD HUMBERTO NASTARI,"ESTRADA DO ALVARENGA, 257, PEDREIRA, São Paulo, 04462000",5612-3024
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,3446867,COORDENAÇÃO REGIONAL DE SAUDE SUL,"PRACA FLORIANO PEIXOTO, 54, SANTO AMARO, São Paulo, 04751030",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2786656,CR DST/AIDS STO AMARO,"R. CARLOS GOMES, 695, SANTO AMARO, São Paulo, 04743050",5686-1613
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2752034,CR ST STO AMARO,"AV. ADOLFO PINHEIRO, 581, SANTO AMARO, São Paulo, 04733100",5523-5382
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2027259,CTA STO AMARO,"R. PROMOTOR GABRIEL NETTUZZI PEREZ, 159, SANTO AMARO, São Paulo, 04743020",5686-9960
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2091674,LAB STO AMARO (mun_jun/07),"R. PAULA CRUZ, 71, JD DOM BOSCO, São Paulo, 04757120",5548-7967
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,6516998,NIR/NISA SANTO AMARO,"AV. VICENTE RAO, 429, JD PETROPOLIS, São Paulo, 04636000",5096-3466
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2752107,PS MUN STO AMARO-JOSE SILVIO DE CAMARGO,"AV. ADOLFO PINHEIRO, 805, SANTO AMARO, São Paulo, 04733100",5523-1777
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,3317110,SUPERVISAO TECNICA SAUDE S.AMARO/C.ADEMAR,"R. ARISTIDES DA SILVEIRA LOBO, 178, JD. LOS ANGELES, São Paulo, 04648180",
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,2086786,SUVIS SANTO AMARO/CIDADE ADEMAR,"R. MARIA CUOFONO SALZANO, 185, JD. SANTO AGOSTINHO, São Paulo, 04368060",5565-1388
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Campo Grande,3452689,UBS CAMPO GRANDE,"AV. NOSSA SENHORA DO SABARÁ, 2341, CAMPO GRANDE, São Paulo, 04685-006",5634-1643
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Santo Amaro,Santo Amaro,2765993,UBS CHACARA STO ANTONIO,"R. ALEXANDRE DUMAS, 719, CHÁCARA SANTO ANTONIO, São Paulo, 04717000",5181-7894
SMS,MUNICIPAL,Sul,Santo Amaro/ Cidade Ademar,Cidade Ademar,Cidade Ademar,2786893,UBS CIDADE JULIA,"R. PASCOAL GRIECO, 366, CIDADE JULIA, São Paulo, 04421150",5623-6669
